threshold,equal_opportunity_difference,average_abs_odds_difference,disparate_impact
0.661,0.988,0.9934999999999999,0.9888211382113821
0.66,0.988,0.9934999999999999,0.9888211382113821
0.659,0.988,0.9934999999999999,0.9888211382113821
0.658,0.988,0.9934999999999999,0.9888211382113821
0.657,0.988,0.9934999999999999,0.9878172588832487
0.656,0.988,0.9934999999999999,0.9878172588832487
0.655,0.988,0.9934999999999999,0.9878172588832487
0.654,0.988,0.9934999999999999,0.9878172588832487
0.653,0.989,0.9925,0.9898477157360406
0.652,0.989,0.9925,0.9898477157360406
0.651,0.989,0.9925,0.9898477157360406
0.65,0.989,0.9925,0.9898477157360406
0.649,0.988,0.992,0.9898477157360406
0.648,0.988,0.992,0.9898477157360406
0.647,0.988,0.992,0.9898477157360406
0.646,0.988,0.992,0.9888438133874239
0.645,0.99,0.9929999999999999,0.9898580121703854
0.644,0.99,0.9929999999999999,0.9898580121703854
0.643,0.99,0.9929999999999999,0.9898580121703854
0.642,0.989,0.9924999999999999,0.9898580121703854
0.641,0.989,0.9924999999999999,0.9898580121703854
0.64,0.989,0.9924999999999999,0.9898580121703854
0.639,0.99,0.993,0.9918864097363083
0.638,0.99,0.993,0.9918864097363083
0.637,0.99,0.993,0.9918864097363083
0.636,0.99,0.993,0.9918864097363083
0.635,0.99,0.993,0.9918864097363083
0.634,0.99,0.993,0.9918864097363083
0.633,0.99,0.993,0.9918864097363083
0.632,0.99,0.993,0.9918864097363083
0.631,0.992,0.994,0.9929006085192698
0.63,0.992,0.994,0.9929006085192698
0.629,0.992,0.994,0.9929006085192698
0.628,0.993,0.9944999999999999,0.9939148073022313
0.627,0.995,0.9955,0.9949341438703141
0.626,0.995,0.9955,0.9949341438703141
0.625,0.995,0.9955,0.9949341438703141
0.624,0.995,0.9955,0.9949341438703141
0.623,0.995,0.9955,0.9949341438703141
0.622,0.995,0.9955,0.9949341438703141
0.621,0.994,0.9950000000000001,0.9949341438703141
0.62,0.994,0.9950000000000001,0.9949341438703141
0.619,0.994,0.9950000000000001,0.9949341438703141
0.618,0.994,0.9935,0.9949341438703141
0.617,0.994,0.9935,0.9949341438703141
0.616,0.994,0.9935,0.9949341438703141
0.615,0.994,0.9935,0.9949341438703141
0.614,0.994,0.9935,0.9949341438703141
0.613,0.994,0.9935,0.9949341438703141
0.612,0.994,0.9935,0.9949341438703141
0.611,0.994,0.9935,0.9939271255060729
0.61,0.994,0.9935,0.9939271255060729
0.609,0.995,0.9924999999999999,0.9949392712550608
0.608,0.995,0.9924999999999999,0.9949392712550608
0.607,0.994,0.992,0.9949392712550608
0.606,0.994,0.992,0.9949392712550608
0.605,0.994,0.992,0.993933265925177
0.604,0.996,0.993,0.9959555106167847
0.603,0.996,0.993,0.9959555106167847
0.602,0.996,0.993,0.9959555106167847
0.601,0.996,0.993,0.9959555106167847
0.6,0.996,0.993,0.9959555106167847
0.599,0.996,0.993,0.9959555106167847
0.598,0.996,0.993,0.9959555106167847
0.597,0.996,0.993,0.9959555106167847
0.596,0.996,0.993,0.9959555106167847
0.595,0.996,0.993,0.9959555106167847
0.594,0.996,0.993,0.9959555106167847
0.593,0.996,0.993,0.9959555106167847
0.592,0.996,0.993,0.9959555106167847
0.591,0.996,0.993,0.9959555106167847
0.59,0.996,0.993,0.9959555106167847
0.589,0.996,0.993,0.9959555106167847
0.588,0.996,0.993,0.9959555106167847
0.587,0.996,0.993,0.9959555106167847
0.586,0.996,0.993,0.9959555106167847
0.585,0.996,0.993,0.9959555106167847
0.584,0.996,0.993,0.9959555106167847
0.583,0.996,0.993,0.9959555106167847
0.582,0.996,0.9914999999999999,0.9959555106167847
0.581,0.996,0.9914999999999999,0.9959555106167847
0.58,0.996,0.99,0.9949494949494949
0.579,0.996,0.99,0.9949494949494949
0.578,0.996,0.99,0.9949494949494949
0.577,0.995,0.9894999999999999,0.9949494949494949
0.576,0.995,0.9894999999999999,0.9949494949494949
0.575,0.995,0.9894999999999999,0.9949494949494949
0.574,0.995,0.9894999999999999,0.9949494949494949
0.573,0.995,0.9894999999999999,0.9949494949494949
0.572,0.995,0.9894999999999999,0.9949494949494949
0.571,0.995,0.9894999999999999,0.9949494949494949
0.57,0.995,0.9894999999999999,0.9949494949494949
0.569,0.995,0.9894999999999999,0.9939455095862765
0.568,0.994,0.989,0.9939455095862765
0.567,0.994,0.989,0.9939455095862765
0.566,0.994,0.989,0.9939455095862765
0.565,0.994,0.9874999999999999,0.9939455095862765
0.564,0.994,0.9874999999999999,0.9939455095862765
0.563,0.994,0.9874999999999999,0.9939455095862765
0.562,0.994,0.9874999999999999,0.9939455095862765
0.561,0.994,0.9874999999999999,0.9939455095862765
0.56,0.994,0.9874999999999999,0.9939455095862765
0.559,0.995,0.988,0.9949545913218971
0.558,0.995,0.988,0.9949545913218971
0.557,0.995,0.988,0.9949545913218971
0.556,0.995,0.988,0.9949545913218971
0.555,0.995,0.988,0.9949545913218971
0.554,0.995,0.9865,0.9949545913218971
0.553,0.995,0.9865,0.9949545913218971
0.552,0.995,0.9865,0.9949545913218971
0.551,0.995,0.9865,0.9949545913218971
0.55,0.995,0.9865,0.9949545913218971
0.549,0.995,0.9865,0.9949545913218971
0.548,0.995,0.9865,0.9939516129032258
0.547,0.995,0.9865,0.9939516129032258
0.546,0.995,0.9865,0.9939516129032258
0.545,0.995,0.9865,0.9939516129032258
0.544,0.995,0.9865,0.9939516129032258
0.543,0.995,0.9865,0.9939516129032258
0.542,0.995,0.9865,0.9939516129032258
0.541,0.995,0.9865,0.9939516129032258
0.54,0.995,0.9865,0.9939516129032258
0.539,0.995,0.9865,0.9939516129032258
0.538,0.995,0.9865,0.9939516129032258
0.537,0.995,0.9865,0.9939516129032258
0.536,0.995,0.9865,0.9939516129032258
0.535,0.995,0.9865,0.9939516129032258
0.534,0.995,0.9865,0.9939516129032258
0.533,0.995,0.9865,0.9939516129032258
0.532,0.995,0.9865,0.9939516129032258
0.531,0.995,0.9865,0.9939516129032258
0.53,0.995,0.9865,0.9939516129032258
0.529,0.995,0.9865,0.9939516129032258
0.528,0.995,0.9850000000000001,0.9939516129032258
0.527,0.995,0.9850000000000001,0.9939516129032258
0.526,0.995,0.9850000000000001,0.9939516129032258
0.525,0.997,0.986,0.9949596774193549
0.524,0.997,0.986,0.9949596774193549
0.523,0.997,0.986,0.9949596774193549
0.522,0.997,0.986,0.9949596774193549
0.521,0.997,0.986,0.9949596774193549
0.52,0.997,0.986,0.9949596774193549
0.519,0.997,0.9844999999999999,0.9949596774193549
0.518,0.997,0.9844999999999999,0.9949596774193549
0.517,0.997,0.9844999999999999,0.9949596774193549
0.516,0.997,0.9844999999999999,0.9949596774193549
0.515,0.997,0.9844999999999999,0.9949596774193549
0.514,0.996,0.984,0.9939577039274924
0.513,0.996,0.984,0.9939577039274924
0.512,0.996,0.984,0.9939577039274924
0.511,0.996,0.984,0.9939577039274924
0.51,0.996,0.984,0.9939577039274924
0.509,0.996,0.984,0.9939577039274924
0.508,0.996,0.984,0.9939577039274924
0.507,0.996,0.984,0.9939577039274924
0.506,0.996,0.984,0.9939577039274924
0.505,0.996,0.984,0.9939577039274924
0.504,0.996,0.984,0.9939577039274924
0.503,0.996,0.984,0.9939577039274924
0.502,0.996,0.984,0.9939577039274924
0.501,0.996,0.9824999999999999,0.9939577039274924
0.5,0.996,0.9824999999999999,0.9939577039274924
0.499,0.996,0.9824999999999999,0.9939577039274924
0.498,0.996,0.9824999999999999,0.9939577039274924
0.497,0.996,0.9824999999999999,0.9939577039274924
0.496,0.996,0.9824999999999999,0.9939577039274924
0.495,0.996,0.9824999999999999,0.9939577039274924
0.494,0.996,0.9824999999999999,0.9939577039274924
0.493,0.996,0.9824999999999999,0.9939577039274924
0.492,0.996,0.9824999999999999,0.9939577039274924
0.491,0.996,0.9824999999999999,0.9929577464788732
0.49,0.996,0.9824999999999999,0.9929577464788732
0.489,0.996,0.9824999999999999,0.9929577464788732
0.488,0.996,0.9824999999999999,0.9929577464788732
0.487,0.996,0.9824999999999999,0.9929577464788732
0.486,0.996,0.9824999999999999,0.9929577464788732
0.485,0.996,0.9824999999999999,0.9929577464788732
0.484,0.996,0.9824999999999999,0.9929577464788732
0.483,0.996,0.9824999999999999,0.9929577464788732
0.482,0.996,0.9824999999999999,0.9929577464788732
0.481,0.996,0.9824999999999999,0.9929577464788732
0.48,0.996,0.9824999999999999,0.9929577464788732
0.479,0.996,0.9824999999999999,0.9929577464788732
0.478,0.996,0.9824999999999999,0.9929577464788732
0.477,0.996,0.9824999999999999,0.9929577464788732
0.476,0.996,0.9824999999999999,0.9929577464788732
0.475,0.996,0.9824999999999999,0.9929577464788732
0.474,0.996,0.9824999999999999,0.9929577464788732
0.473,0.996,0.9824999999999999,0.9929577464788732
0.472,0.996,0.9824999999999999,0.9929577464788732
0.471,0.996,0.9824999999999999,0.9929577464788732
0.47,0.996,0.9809999999999999,0.9929577464788732
0.469,0.996,0.9809999999999999,0.9929577464788732
0.468,0.996,0.9809999999999999,0.9929577464788732
0.467,0.996,0.9809999999999999,0.9929577464788732
0.466,0.996,0.9809999999999999,0.9929577464788732
0.465,0.996,0.9809999999999999,0.9929577464788732
0.464,0.996,0.9809999999999999,0.9929577464788732
0.463,0.996,0.9809999999999999,0.9929577464788732
0.462,0.996,0.9809999999999999,0.9929577464788732
0.461,0.996,0.9809999999999999,0.9929577464788732
0.46,0.996,0.9809999999999999,0.9929577464788732
0.459,0.995,0.9804999999999999,0.9929577464788732
0.458,0.995,0.9804999999999999,0.9929577464788732
0.457,0.995,0.9804999999999999,0.9929577464788732
0.456,0.995,0.9804999999999999,0.9929577464788732
0.455,0.995,0.9804999999999999,0.9929577464788732
0.454,0.995,0.9804999999999999,0.9929577464788732
0.453,0.995,0.9804999999999999,0.9929577464788732
0.452,0.995,0.9804999999999999,0.9929577464788732
0.451,0.995,0.9804999999999999,0.9929577464788732
0.45,0.995,0.9804999999999999,0.9929577464788732
0.449,0.996,0.981,0.9949698189134809
0.448,0.996,0.981,0.9949698189134809
0.447,0.996,0.981,0.9949698189134809
0.446,0.996,0.981,0.9949698189134809
0.445,0.996,0.9794999999999999,0.9949698189134809
0.444,0.996,0.978,0.9939698492462311
0.443,0.996,0.978,0.9939698492462311
0.442,0.996,0.978,0.9939698492462311
0.441,0.996,0.978,0.9939698492462311
0.44,0.996,0.978,0.9939698492462311
0.439,0.996,0.978,0.9939698492462311
0.438,0.996,0.978,0.9939698492462311
0.437,0.996,0.978,0.9939698492462311
0.436,0.996,0.978,0.9939698492462311
0.435,0.996,0.978,0.9939698492462311
0.434,0.996,0.978,0.9939698492462311
0.433,0.996,0.978,0.9939698492462311
0.432,0.998,0.979,0.9949748743718593
0.431,0.998,0.979,0.9949748743718593
0.43,0.998,0.979,0.9949748743718593
0.429,0.998,0.979,0.9949748743718593
0.428,0.998,0.979,0.9949748743718593
0.427,0.998,0.979,0.9949748743718593
0.426,0.998,0.979,0.9949748743718593
0.425,0.999,0.9794999999999999,0.9969849246231156
0.424,0.999,0.9794999999999999,0.9969849246231156
0.423,0.999,0.9794999999999999,0.9969849246231156
0.422,0.999,0.9794999999999999,0.9969849246231156
0.421,0.999,0.9794999999999999,0.9969849246231156
0.42,0.999,0.9794999999999999,0.9969849246231156
0.419,0.999,0.9794999999999999,0.9969849246231156
0.418,0.999,0.9794999999999999,0.9969849246231156
0.417,0.999,0.9794999999999999,0.9969849246231156
0.416,0.999,0.9794999999999999,0.9969849246231156
