threshold,equal_opportunity_difference,average_abs_odds_difference,disparate_impact
0.752,1.017,0.9789999999999999,1.0197916666666667
0.751,1.017,0.9769999999999999,1.0208333333333333
0.75,1.017,0.9769999999999999,1.0208333333333333
0.749,1.017,0.98,1.0208333333333333
0.748,1.018,0.9795,1.021875
0.747,1.018,0.9795,1.021875
0.746,1.018,0.9795,1.021875
0.745,1.018,0.9795,1.021875
0.744,1.018,0.9795,1.021875
0.743,1.018,0.9795,1.021875
0.742,1.018,0.9795,1.021875
0.741,1.018,0.9795,1.021875
0.74,1.018,0.9795,1.021875
0.739,1.018,0.9795,1.021875
0.738,1.018,0.9795,1.021875
0.737,1.018,0.9795,1.021875
0.736,1.0190000000000001,0.9790000000000001,1.021875
0.735,1.0190000000000001,0.9790000000000001,1.0218522372528616
0.734,1.017,0.98,1.020790020790021
0.733,1.017,0.98,1.019730010384216
0.732,1.017,0.98,1.019730010384216
0.731,1.017,0.98,1.019730010384216
0.73,1.017,0.98,1.019730010384216
0.729,1.017,0.98,1.019730010384216
0.728,1.017,0.98,1.019730010384216
0.727,1.018,0.9794999999999999,1.0207684319833852
0.726,1.018,0.9794999999999999,1.0207684319833852
0.725,1.018,0.977,1.0207684319833852
0.724,1.018,0.977,1.0207684319833852
0.723,1.018,0.977,1.0207684319833852
0.722,1.0190000000000001,0.9744999999999999,1.0218068535825546
0.721,1.018,0.975,1.0218068535825546
0.72,1.018,0.9725,1.0218068535825546
0.719,1.018,0.9725,1.0218068535825546
0.718,1.018,0.9725,1.0218068535825546
0.717,1.018,0.9725,1.0218068535825546
0.716,1.018,0.9725,1.0218068535825546
0.715,1.018,0.9725,1.0218068535825546
0.714,1.018,0.9725,1.0218068535825546
0.713,1.018,0.9700000000000001,1.0228452751817239
0.712,1.017,0.9705000000000001,1.0207253886010363
0.711,1.017,0.9705000000000001,1.0207253886010363
0.71,1.016,0.9710000000000001,1.0207253886010363
0.709,1.016,0.9710000000000001,1.0207253886010363
0.708,1.016,0.9710000000000001,1.0207253886010363
0.707,1.016,0.9710000000000001,1.0207253886010363
0.706,1.017,0.9705,1.0217616580310882
0.705,1.017,0.9705,1.0217616580310882
0.704,1.016,0.971,1.020703933747412
0.703,1.016,0.971,1.020703933747412
0.702,1.016,0.971,1.020703933747412
0.701,1.016,0.971,1.020703933747412
0.7,1.016,0.971,1.020703933747412
0.699,1.016,0.971,1.020703933747412
0.698,1.016,0.9740000000000001,1.020703933747412
0.697,1.016,0.9740000000000001,1.020703933747412
0.696,1.016,0.9740000000000001,1.020703933747412
0.695,1.016,0.9740000000000001,1.020703933747412
0.694,1.016,0.9740000000000001,1.020703933747412
0.693,1.017,0.9735,1.0196483971044468
0.692,1.0150000000000001,0.9744999999999999,1.0185950413223142
0.691,1.0150000000000001,0.9724999999999999,1.0185758513931888
0.69,1.0150000000000001,0.9724999999999999,1.0185758513931888
0.689,1.0150000000000001,0.9724999999999999,1.0185758513931888
0.688,1.0150000000000001,0.9724999999999999,1.0185758513931888
0.687,1.0150000000000001,0.9724999999999999,1.0185758513931888
0.686,1.0150000000000001,0.9755,1.0185758513931888
0.685,1.0150000000000001,0.9755,1.0185758513931888
0.684,1.016,0.978,1.0185567010309278
0.683,1.016,0.9755,1.0185567010309278
0.682,1.0150000000000001,0.9760000000000001,1.0185567010309278
0.681,1.0150000000000001,0.9760000000000001,1.0185567010309278
0.68,1.0150000000000001,0.9790000000000001,1.0175077239958805
0.679,1.014,0.9795,1.0164609053497942
0.678,1.014,0.9795,1.0164609053497942
0.677,1.014,0.9795,1.0164609053497942
0.676,1.014,0.9795,1.0164609053497942
0.675,1.014,0.9795,1.0164609053497942
0.674,1.014,0.9795,1.0164609053497942
0.673,1.013,0.9800000000000001,1.0154162384378211
0.672,1.013,0.9800000000000001,1.0154162384378211
0.671,1.013,0.9800000000000001,1.0154162384378211
0.67,1.013,0.9800000000000001,1.0154162384378211
0.669,1.013,0.9800000000000001,1.0154162384378211
0.668,1.013,0.9800000000000001,1.0154162384378211
0.667,1.013,0.9800000000000001,1.0154162384378211
0.666,1.014,0.9795,1.0164439876670093
0.665,1.014,0.9795,1.0164439876670093
0.664,1.014,0.9795,1.0164439876670093
0.663,1.013,0.9800000000000001,1.015400410677618
0.662,1.013,0.9775,1.015400410677618
0.661,1.013,0.9775,1.015400410677618
0.66,1.013,0.9775,1.015400410677618
0.659,1.013,0.9775,1.015400410677618
0.658,1.013,0.9775,1.015400410677618
0.657,1.013,0.9775,1.015400410677618
0.656,1.013,0.9775,1.015400410677618
0.655,1.013,0.9775,1.015400410677618
0.654,1.013,0.9775,1.015400410677618
0.653,1.013,0.9775,1.015400410677618
0.652,1.013,0.9775,1.015400410677618
0.651,1.013,0.9775,1.015400410677618
0.65,1.013,0.9775,1.015400410677618
0.649,1.013,0.9775,1.015400410677618
0.648,1.013,0.9775,1.015400410677618
0.647,1.013,0.9775,1.015400410677618
0.646,1.012,0.978,1.0143589743589743
0.645,1.012,0.978,1.0143589743589743
0.644,1.012,0.978,1.0143589743589743
0.643,1.012,0.978,1.0143589743589743
0.642,1.012,0.978,1.0143589743589743
0.641,1.012,0.978,1.0143589743589743
0.64,1.0110000000000001,0.9784999999999999,1.0143589743589743
0.639,1.0110000000000001,0.9784999999999999,1.0143589743589743
0.638,1.0110000000000001,0.9784999999999999,1.0143589743589743
0.637,1.0110000000000001,0.9784999999999999,1.0143589743589743
0.636,1.0110000000000001,0.9784999999999999,1.0143589743589743
0.635,1.0110000000000001,0.9784999999999999,1.0153846153846153
0.634,1.0110000000000001,0.9814999999999999,1.014344262295082
0.633,1.012,0.981,1.014344262295082
0.632,1.012,0.981,1.014344262295082
0.631,1.012,0.981,1.014344262295082
0.63,1.012,0.981,1.014344262295082
0.629,1.012,0.981,1.014344262295082
0.628,1.012,0.979,1.014344262295082
0.627,1.012,0.979,1.014344262295082
0.626,1.012,0.979,1.014344262295082
0.625,1.012,0.979,1.014344262295082
0.624,1.012,0.979,1.014344262295082
0.623,1.012,0.9765,1.0153688524590163
0.622,1.012,0.9765,1.0153688524590163
0.621,1.012,0.9765,1.0153688524590163
0.62,1.012,0.9765,1.0153688524590163
0.619,1.012,0.9765,1.0153688524590163
0.618,1.012,0.9790000000000001,1.0153688524590163
0.617,1.012,0.9790000000000001,1.0153688524590163
0.616,1.012,0.9790000000000001,1.0153688524590163
0.615,1.012,0.9790000000000001,1.0153688524590163
0.614,1.012,0.9790000000000001,1.0153688524590163
0.613,1.012,0.9790000000000001,1.0153688524590163
0.612,1.012,0.9790000000000001,1.0143295803480041
0.611,1.012,0.9790000000000001,1.0143295803480041
0.61,1.012,0.9790000000000001,1.0143295803480041
0.609,1.012,0.9790000000000001,1.0143295803480041
0.608,1.012,0.9790000000000001,1.0143295803480041
0.607,1.012,0.9790000000000001,1.0143295803480041
0.606,1.012,0.9790000000000001,1.0143295803480041
0.605,1.012,0.9790000000000001,1.0143295803480041
0.604,1.012,0.9790000000000001,1.0143295803480041
0.603,1.012,0.9790000000000001,1.0143295803480041
0.602,1.012,0.9790000000000001,1.0143295803480041
0.601,1.0110000000000001,0.9795,1.0132924335378324
0.6,1.0110000000000001,0.9795,1.0132924335378324
0.599,1.0110000000000001,0.9795,1.0132924335378324
0.598,1.0110000000000001,0.9795,1.0132924335378324
0.597,1.012,0.979,1.0132924335378324
0.596,1.012,0.979,1.0132924335378324
0.595,1.012,0.979,1.0132924335378324
0.594,1.012,0.979,1.0132924335378324
0.593,1.012,0.979,1.0132924335378324
0.592,1.012,0.979,1.0132924335378324
0.591,1.012,0.979,1.0143149284253579
0.59,1.012,0.979,1.0143149284253579
0.589,1.012,0.979,1.0143149284253579
0.588,1.012,0.979,1.0143149284253579
0.587,1.012,0.979,1.0143149284253579
0.586,1.012,0.979,1.0143149284253579
0.585,1.012,0.979,1.0143149284253579
0.584,1.012,0.979,1.0143149284253579
0.583,1.012,0.979,1.0143149284253579
0.582,1.012,0.979,1.0143149284253579
0.581,1.012,0.979,1.0143149284253579
0.58,1.012,0.979,1.0143149284253579
0.579,1.012,0.977,1.0153374233128833
0.578,1.012,0.977,1.0153374233128833
0.577,1.012,0.977,1.0153374233128833
0.576,1.012,0.977,1.0153374233128833
0.575,1.0110000000000001,0.9774999999999999,1.0153374233128833
0.574,1.0110000000000001,0.9774999999999999,1.0153374233128833
0.573,1.0110000000000001,0.9774999999999999,1.0153374233128833
0.572,1.0110000000000001,0.9774999999999999,1.0153374233128833
0.571,1.012,0.9769999999999999,1.0153374233128833
0.57,1.012,0.9769999999999999,1.0153374233128833
0.569,1.012,0.9769999999999999,1.0153374233128833
0.568,1.012,0.9769999999999999,1.0153374233128833
0.567,1.012,0.9769999999999999,1.0153374233128833
0.566,1.012,0.9769999999999999,1.0153374233128833
0.565,1.012,0.9769999999999999,1.014300306435138
0.564,1.012,0.9769999999999999,1.014300306435138
0.563,1.012,0.9769999999999999,1.014300306435138
0.562,1.0110000000000001,0.9774999999999999,1.014300306435138
0.561,1.0110000000000001,0.9774999999999999,1.014300306435138
0.56,1.0110000000000001,0.9774999999999999,1.014300306435138
0.559,1.0110000000000001,0.9774999999999999,1.014300306435138
0.558,1.0110000000000001,0.9774999999999999,1.014300306435138
0.557,1.0110000000000001,0.9774999999999999,1.0153217568947905
0.556,1.0110000000000001,0.9774999999999999,1.0153217568947905
0.555,1.01,0.978,1.0142857142857142
0.554,1.01,0.978,1.0142857142857142
0.553,1.01,0.978,1.0142857142857142
0.552,1.01,0.978,1.0142857142857142
0.551,1.01,0.978,1.0142857142857142
0.55,1.01,0.978,1.0142857142857142
0.549,1.01,0.978,1.0142857142857142
0.548,1.01,0.978,1.0142857142857142
0.547,1.01,0.978,1.0142857142857142
0.546,1.01,0.978,1.0142857142857142
0.545,1.01,0.978,1.0142857142857142
0.544,1.01,0.978,1.0142857142857142
0.543,1.01,0.978,1.0142857142857142
0.542,1.01,0.978,1.0142857142857142
0.541,1.01,0.978,1.0142857142857142
0.54,1.01,0.978,1.0142857142857142
0.539,1.009,0.9784999999999999,1.0132517838939858
0.538,1.008,0.9789999999999999,1.0122199592668024
0.537,1.008,0.9789999999999999,1.0122199592668024
0.536,1.008,0.9789999999999999,1.0122199592668024
0.535,1.008,0.9789999999999999,1.0122199592668024
0.534,1.008,0.9789999999999999,1.0122199592668024
0.533,1.008,0.9789999999999999,1.0122199592668024
0.532,1.008,0.9789999999999999,1.0122199592668024
0.531,1.008,0.9789999999999999,1.0122199592668024
0.53,1.008,0.9789999999999999,1.0122199592668024
0.529,1.009,0.9784999999999999,1.0122199592668024
0.528,1.009,0.9784999999999999,1.0122199592668024
0.527,1.009,0.9784999999999999,1.0122199592668024
0.526,1.009,0.9784999999999999,1.0122199592668024
0.525,1.009,0.9784999999999999,1.0122199592668024
0.524,1.009,0.9784999999999999,1.0132382892057026
0.523,1.009,0.9784999999999999,1.0132382892057026
0.522,1.009,0.9784999999999999,1.0132382892057026
0.521,1.008,0.979,1.0122075279755849
0.52,1.008,0.979,1.0122075279755849
0.519,1.008,0.979,1.0122075279755849
0.518,1.008,0.979,1.0122075279755849
0.517,1.008,0.979,1.0122075279755849
0.516,1.009,0.9785,1.0122075279755849
0.515,1.009,0.9785,1.0122075279755849
0.514,1.009,0.9785,1.0122075279755849
0.513,1.009,0.9785,1.0122075279755849
0.512,1.009,0.9785,1.0122075279755849
0.511,1.008,0.9790000000000001,1.0122075279755849
0.51,1.008,0.9790000000000001,1.0122075279755849
0.509,1.008,0.9790000000000001,1.0122075279755849
0.508,1.008,0.9790000000000001,1.0122075279755849
0.507,1.008,0.9790000000000001,1.0122075279755849
0.506,1.008,0.9790000000000001,1.0122075279755849
0.505,1.008,0.9790000000000001,1.0122075279755849
0.504,1.008,0.9790000000000001,1.0122075279755849
0.503,1.008,0.9790000000000001,1.0122075279755849
0.502,1.008,0.9790000000000001,1.0122075279755849
0.501,1.008,0.9790000000000001,1.0122075279755849
0.5,1.008,0.9790000000000001,1.0122075279755849
0.499,1.008,0.9790000000000001,1.0122075279755849
0.498,1.008,0.9790000000000001,1.0122075279755849
0.497,1.008,0.9790000000000001,1.0122075279755849
0.496,1.008,0.9790000000000001,1.011178861788618
0.495,1.008,0.9790000000000001,1.011178861788618
0.494,1.008,0.9790000000000001,1.011178861788618
0.493,1.008,0.9790000000000001,1.011178861788618
0.492,1.008,0.9790000000000001,1.011178861788618
0.491,1.008,0.9790000000000001,1.011178861788618
0.49,1.008,0.9790000000000001,1.011178861788618
0.489,1.008,0.9790000000000001,1.011178861788618
0.488,1.008,0.9790000000000001,1.011178861788618
0.487,1.008,0.9790000000000001,1.011178861788618
0.486,1.008,0.9790000000000001,1.011178861788618
0.485,1.008,0.9790000000000001,1.011178861788618
0.484,1.008,0.9790000000000001,1.011178861788618
0.483,1.008,0.9790000000000001,1.011178861788618
0.482,1.008,0.9790000000000001,1.011178861788618
0.481,1.008,0.9790000000000001,1.011178861788618
0.48,1.008,0.9790000000000001,1.011178861788618
0.479,1.0070000000000001,0.9795,1.0101522842639594
0.478,1.0070000000000001,0.9795,1.0101522842639594
0.477,1.0070000000000001,0.9795,1.0101522842639594
0.476,1.0070000000000001,0.977,1.0101522842639594
0.475,1.0070000000000001,0.977,1.0101522842639594
0.474,1.0070000000000001,0.977,1.0101522842639594
0.473,1.0070000000000001,0.977,1.0101522842639594
0.472,1.0070000000000001,0.977,1.0101522842639594
0.471,1.0070000000000001,0.977,1.0111675126903554
0.47,1.0070000000000001,0.977,1.0111675126903554
0.469,1.0070000000000001,0.977,1.0111675126903554
0.468,1.0070000000000001,0.983,1.0101419878296145
0.467,1.0070000000000001,0.983,1.0101419878296145
0.466,1.0070000000000001,0.983,1.0101419878296145
0.465,1.0070000000000001,0.983,1.0101419878296145
0.464,1.0070000000000001,0.986,1.0091185410334347
0.463,1.0070000000000001,0.986,1.0091185410334347
0.462,1.006,0.9865,1.008097165991903
0.461,1.006,0.9865,1.008097165991903
0.46,1.006,0.9869999999999999,1.008097165991903
0.459,1.006,0.9869999999999999,1.008097165991903
0.458,1.006,0.9869999999999999,1.008097165991903
0.457,1.006,0.9869999999999999,1.008097165991903
0.456,1.006,0.9869999999999999,1.008097165991903
0.455,1.006,0.9869999999999999,1.008097165991903
0.454,1.006,0.9869999999999999,1.008097165991903
0.453,1.006,0.9869999999999999,1.008097165991903
0.452,1.006,0.9869999999999999,1.008097165991903
0.451,1.006,0.9869999999999999,1.008097165991903
0.45,1.005,0.9874999999999999,1.0070778564206269
0.449,1.005,0.9874999999999999,1.0070778564206269
0.448,1.005,0.9874999999999999,1.0070778564206269
0.447,1.005,0.9874999999999999,1.0070778564206269
0.446,1.005,0.9874999999999999,1.0070778564206269
0.445,1.005,0.9874999999999999,1.0070778564206269
0.444,1.005,0.9874999999999999,1.0070778564206269
0.443,1.005,0.9874999999999999,1.0070778564206269
0.442,1.005,0.9874999999999999,1.0070778564206269
0.441,1.005,0.9874999999999999,1.0070778564206269
0.44,1.006,0.987,1.0070778564206269
0.439,1.006,0.987,1.0070778564206269
0.438,1.006,0.987,1.0070778564206269
0.437,1.006,0.987,1.0070778564206269
0.436,1.006,0.987,1.0070778564206269
0.435,1.006,0.987,1.0070778564206269
0.434,1.006,0.985,1.0080889787664307
0.433,1.005,0.9855,1.007070707070707
0.432,1.004,0.986,1.0060544904137234
0.431,1.004,0.986,1.0060544904137234
0.43,1.004,0.986,1.0060544904137234
0.429,1.004,0.986,1.0060544904137234
0.428,1.004,0.986,1.0060544904137234
0.427,1.004,0.986,1.0060544904137234
